Review,Review Text,Description,Annotated Text,hallucination_groundtruth,Valence,Action,Object,Feature,Ability,Agent,Environment,Product.1,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/560052498676d086c743a806bbb67d0b,i love far fast charges fast to,charges fast,Charges fast,1,,ChargeAction,,,ChargingAbility,Person,Home,13m_bd0023dx,{'I love it so far. It is very fast and charges fast to.'},The person likes that this laptop charges fast,0.6797667741775513,0.32
http://linked.aub.edu.lb/actionrec/Review/50d9dfc23b6eeea9e6db44c0633fd408,enjoy sophistication technology advancement laptop light excellent battery life windows 11 exceeds expectations built vpn security need third party antivirus software oked screen vibrant viewing great laptop includes pen design applications soft carrying bag,,68062a2d53a5a7c94edaededa8b4f1bc,0,,,,,,,,,"I enjoy the sophistication and technology advancement of this laptop. Very light, excellent battery life. Windows 11 exceeds my expectations with built in vpn and security. No need for third party antivirus software. The OKED screen is vibrant and viewing is great. This laptop includes a pen for design applications and a soft carrying bag.",The person likes this laptop,0.020981449633836746,0.97
http://linked.aub.edu.lb/actionrec/Review/23fceedd796b54cc5dba6bd5a932cddd,excellent computerfor students normal people,heshe work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Universal,13m_bd0023dx,"{'Excellent computer!,for students and normal people!'}",The person likes that he/she can work on some projects with this laptop,0.2495213747024536,0.75
http://linked.aub.edu.lb/actionrec/Review/8bd4a329db0dec9f874d627c189d5aba,great laptop nice able swith laptop tablet,use virtual teaching,virtual teaching,1,,UseAction,WorkTasks,,UsingAbility,Teacher,Home,13m_bd0023dx,"{'Great laptop, its nice being able to swith up from a laptop to a tablet!'}",The person likes to use this laptop for virtual teaching,0.13714465498924255,0.86
http://linked.aub.edu.lb/actionrec/Review/c607acc06168f7d7e4f69ebf4fe67581,large screen picture quality unmatched,screen size teach online,5fe812a7b97a3b14871abc28d36b9e21,0,,,,,,,,,Very large screen with a picture quality that is unmatched.,The person likes the screen size of this laptop to teach online.,0.4388508200645447,0.56
http://linked.aub.edu.lb/actionrec/Review/826d0b9698af5e6ed88d0637950a3f6b,great size value non glare screen works great sunlit areas,laptops screen nonglossy used sunlit areas,0ccb8accff27d3052aae6c8ff7c97789,0,,,,,,,,,Great size and value. Non glare screen works great in sunlit areas.,The person likes that this laptops screen is non-glossy and can be used in sunlit areas,0.6321017146110535,0.36
http://linked.aub.edu.lb/actionrec/Review/71d645fd0bd4bf6415ca72f6d854863a,its like tablet instead labtop gmail get cant make profile everyone u log gmail,like heshe log hisher gmail account use,you have to have a gmail to get on it cant just make a profile for everyone because u have to log into your gmail,1,,LoginAction,,Account,LoggingAbility,Person,Home,13m_bd0023dx,{'Its like a tablet instead of a labtop and you have to have a gmail to get on it cant just make a profile for everyone because u have to log into your gmail'},The person dont like that he/she has to log into his/her Gmail account to use this laptop,0.5545211434364319,0.44
http://linked.aub.edu.lb/actionrec/Review/cbaf4e66832df8b79ce694099fe87b22,chris amazing manager store employees terrific,laptops microphone works well virtual teaching,students can hear me well,1,,TeachAction,WorkTasks,Microphone,TeachingAbility,Person,Home,13m_bd0023dx,{'Chris is an amazing manager and the store employees are terrific!'},The person likes that this laptops microphone works well for virtual teaching,0.07410281151533127,0.92
http://linked.aub.edu.lb/actionrec/Review/8525638433d1390fc370949cc1207aa2,working perfectly work laptop lot running problems,heshe run lot things time,c6be343ef0f69a86d357049a45996d40,0,,,,,,,,,Been working perfectly as my work laptop. I can have a lot running at once with no problems.,The person likes that he/she can run a lot of things on this laptop at the same time,0.281516432762146,0.71
http://linked.aub.edu.lb/actionrec/Review/ef531097f5d538676ce94655e21df7d5,never able turn on computer sent without power cable pen suppose have,use product since pen power cable wasnt included,b656dd9ce21009e16bd5c67602638636,0,,,,,,,,,I was never able to turn it on. The computer was sent to me without power cable and the pen it was suppose to have.,The person cant use the product since the pen and power cable wasnt included.,0.5937672853469849,0.4
http://linked.aub.edu.lb/actionrec/Review/44fdec5e9cd1f73e47364fb7239a1c3d,works need faster old one price fair,faster old one,d46bda24186c214f7b442b16f92d85da,0,,,,,,,,,works for what I need faster than my old one price was fair.,The person likes that this laptop is faster than their old one,0.4963957965373993,0.5
http://linked.aub.edu.lb/actionrec/Review/204c77dd30eab786d4ac937b5279d82b,pleased computer using church everything need do,using needs,0d86ea97da2f823e28e2585612d68c19,0,,,,,,,,,Very pleased with this computer! We have been using at the Church and it does everything that we need it to do!,The person likes using this laptop for their needs ,0.3120998740196228,0.68
http://linked.aub.edu.lb/actionrec/Review/815346c9d1299d3eb3f4205ff74c7050,worth it always imac love shade pink course and speed  graphics beautifulwould definitely recommend,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,i7405_A388TUP_PUS,"{'Worth it, as always with iMac. Love the shade of pink, of course. And, the speed / graphics? Beautiful.Would definitely recommend.'}",The person likes to work on some projects with this laptop,0.05684538185596466,0.94
http://linked.aub.edu.lb/actionrec/Review/8076bedc0bf300f98c4737c3b8c83819,good computer really good price got mom surf internet check email,use surfing internet,2f77d1ff8a0e21c07b3555b5e7319719,0,,,,,,,,,"Good computer for a really good price, got it for my mom to surf the internet and check email.",The person likes to use this laptop for surfing the internet,0.5394779443740845,0.46
http://linked.aub.edu.lb/actionrec/Review/2c95852b0b873bf2633afdf9be6a01c3,i love new apple imac 24 its fast beautiful definition efficient new features,heshe edit files different applications desktop pc,I can now edit files from different applications.,1,,EditAction,MediaObject,Applications,EditingAbility,Person,Universal,M01_F1014,"{'I love my new Apple iMac 24"". It""s fast, beautiful definition, efficient, it has new features.'}",The person likes that he/she can edit files from different applications with this desktop PC,0.1799837350845337,0.82
http://linked.aub.edu.lb/actionrec/Review/78c36afb6256f80ea5c8ba2a4ca3423f,a little confusing im old like read instructions daughter taught properly use mouse things got lot easier amazing computerim glad plugs extra equipment required hp computer,virtual teaching,virtual teaching.,1,,WorkAction,WorkTasks,,WorkingAbility,Teacher,Home,13m_bd0023dx,"{'A little confusing because I""m old and do not like to read instructions but after my daughter taught me how to PROPERLY use the mouse things got a lot easier. Amazing Computer!!!I""m so glad that I do not have all those plugs and extra equipment required on A HP computer.'}",The user uses this laptop for virtual teaching.,0.30574965476989746,0.69
http://linked.aub.edu.lb/actionrec/Review/c11e9e0f5e5a8243fdc137b7919ebd00,outstanding pc great price best class got mine 460 perforns 1k higher pc,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'Outstanding PC for a great price. Best in class got mine for 460. Perforns at a 1k or higher PC.'},The person likes to work on some projects with this laptop,-0.01165715605020523,1.0
http://linked.aub.edu.lb/actionrec/Review/d382df8ecf20117885a368b60ba34608,charger already started falling apart laptop gets hot,like laptops battery got hot use long hours,f6847e7df5cb8d421772ff336aadce48,0,,,,,,,,,charger already started falling apart and laptop gets very hot,The person dont like that this laptops battery got hot when they use it for long hours.,0.6315600872039795,0.36
http://linked.aub.edu.lb/actionrec/Review/79fc3a4ba2df72da1e59f3328bf1623d,we hoped would great gaming laptop main reason purchased great specs issue deal breaker acer gaming app utilize adjust aspects game playing like fan speed turbo quiet mode performance mode etc would constantly freeze nonfunctional son two friends bought laptop three issue three returned laptop one friends called acer said nothing could do laptop current updates wasnt causing problem packaging laptop seriously amazing think acer may need spend money gaming app maybe less money packaging designed gaming laptop its shame acer wont correct issue otherwise great laptop,like acer gaming app utilize adjust aspects game playing like fan speed,The only issue it had which was a deal breaker was that the Acer gaming app that you utilize to adjust aspects of game playing like fan speed,1,,UtilizeAction,WorkTasks,Applications,UtilizingAbility,Person,Universal,GU502LV_BI7N83,"{'We had hoped that this would be a great gaming laptop. It was the main reason it was purchased. It had great specs. The only issue it had which was a deal breaker was that the Acer gaming app that you utilize to adjust aspects of game playing like fan speed, turbo, quiet mode or performance mode, etc. would constantly freeze and so was non-functional. My son and two of his friends bought this same laptop and all three had the same issue and all three returned the laptop. One of the friends called Acer and they said that there was nothing they could do. The laptop had all the most current updates so that wasn""t causing the problem. The packaging of this laptop was seriously amazing. I think Acer may need to spend more money on its own gaming app and maybe less money on the packaging. It is designed as a gaming laptop so it""s a shame that Acer won""t correct this issue as it is a otherwise a great laptop.'}",The person dont like that the Acer gaming app that you utilize to adjust aspects of game playing like fan speed,0.4353983402252197,0.56
http://linked.aub.edu.lb/actionrec/Review/e529fa4ee02b4d7cf1850963d04a330d,i good online service guidance picking purchasing business laptop,touchscreen function teach,I had such good online service and guidance in picking and purchasing a business laptop!,1,,TeachAction,WorkTasks,TouchScreen,TeachingAbility,Person,Home,13m_bd0023dx,{'I had such good online service and guidance in picking and purchasing a business laptop!'},The person likes the touchscreen function of this laptop to teach,0.14015012979507446,0.85
http://linked.aub.edu.lb/actionrec/Review/51ff3ca4f65b43a2207e199f4e3dec95,its wanted controls fun handle bore ordinary machine,touch screen work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Person,Home,13m_bd0023dx,{'It^s just what I wanted. All of the controls and fun that I can handle and not be bore with an ordinary machine.'},The person likes the touch screen of this laptop to work on some projects,0.23995563387870789,0.76
http://linked.aub.edu.lb/actionrec/Review/5afd5eef17c3bb7b4e1c799304ed5863,love laptop fast start graphics unreal,fast start feature,7abbc7048c1aca0afbc6e40c54c138e6,0,,,,,,,,,Love this laptop.  Fast start up and graphics are unreal.,The person likes the fast start up feature of this laptop,0.5790313482284546,0.42
http://linked.aub.edu.lb/actionrec/Review/31c82051d02135dcbd4e77cef65cfc65,i bought gift brother opened company loves it awsome product,work projects,work in some projects on the side,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,{'I BOUGHT IT AS A GIFT FOR MY BROTHER WHO OPENED HIS COMPANY. HE LOVES IT!!!! AWSOME PRODUCT.'},The person likes to work on some projects with this laptop,0.06418053805828094,0.93
http://linked.aub.edu.lb/actionrec/Review/dc647fff2a13e3a1d55488e8f088e207,best laptop budget touch screen display highperformance amd ryzen 7 chip packaging decent openbox product,performance,e3bc4a526cf52c2fc316977d26f3e5cb,0,,,,,,,,,Best laptop on a budget that has a touch screen display. Has a high-performance AMD Ryzen 7 chip and the packaging is decent for an open-box product.,The person likes the performance of this laptop,0.13313379883766174,0.86
http://linked.aub.edu.lb/actionrec/Review/edef25475d20e7ce5ba9d4e852948625,i really love sleek look light weight laptop processor speed storage features nice however purchased open box version battery doesnt last 8 hour shift working remotely plugged laptop charger get hot almost point able touch them sad returning back best buy today shopping new one,like battery doesnt last long enough work 8 hours shift,The processor speed,1,,WorkAction,WorkTasks,BatteryLife,WorkingAbility,Person,Home,13m_bd0023dx,"{'I really love the sleek look and light weight of this laptop.  The processor speed, storage, and features are nice.   However, I purchased the open box version and the battery on it doesnt last me for an 8 hour shift of working remotely.  Then when it is plugged in the laptop and the charger get very hot.   Almost to the point of not being able to touch them.   I am very sad but i am returning this back to Best Buy today because of this and i am shopping for a new one.'}",The person dont like that the battery of this laptop doesnt last long enough to work for an 8 hours shift,0.40235817432403564,0.59
http://linked.aub.edu.lb/actionrec/Review/b8fe7f8559506e1cd327a51dc444e397,this replaced old tower desktop computer im happy it,work projects,work in some projects on the side,1,,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,13m_bd0023dx,{'This replaced my old tower desktop computer. I^m very happy with it.'},The person likes to work on some projects with this laptop,0.05851629003882408,0.94
http://linked.aub.edu.lb/actionrec/Review/94bb7e04d208b512c53eb91dff1fc7be,ive two weeks now its amazing holding well works smoothly trendy look design love color also but would say battery life needs bit work,use virtual teaching,virtual teaching,1,,UseAction,WorkTasks,BatteryLife,UsingAbility,Teacher,Home,13m_bd0023dx,"{'I^ve had it for two weeks now. It^s been amazing, holding up very well. It works very smoothly and has a very trendy look and design. Love the color also! But, I would say battery life needs a bit more work.'}",The person likes to use this laptop for virtual teaching,-0.10263577103614807,1.0
http://linked.aub.edu.lb/actionrec/Review/1b8b47fcbc33d325d5f0db65c1a0754d,im glad made purchase absolutely worth it love new imac  easy install monitor perfect size,heshe easily install,d30ecfba200fe1059eaf43af1e1a4834,0,,,,,,,,,"I^m so glad I made this purchase, it was absolutely worth it. I love my new iMac , easy to install and the monitor is the perfect size.",The person likes that he/she can easily install this laptop,0.26788029074668884,0.73
http://linked.aub.edu.lb/actionrec/Review/5c9c8774501cccff8d7f24176a2556b8,bought two teen sons love it perfect size weight portability feels premium hinge stable 2in1 convertible beautiful sounding speakers,speaker sounds beautiful,9cc59b28c485642728996df920113ea4,0,,,,,,,,,I bought two for my teen sons and they love it! Perfect size and weight for portability and feels very premium. The hinge is very stable for a 2in1 convertible and has beautiful sounding speakers,The person likes that the speaker of this laptop sounds very beautiful,0.49962058663368225,0.5
http://linked.aub.edu.lb/actionrec/Review/d780890a40e02d1c93c15fd94ecf064a,for price its excellent laptop multiple used once,work,For the price,1,,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,13m_bd0023dx,"{'For the price, it""s an excellent laptop for multiple used at once.'}",The person likes to work on this laptop,0.055929046124219894,0.94
http://linked.aub.edu.lb/actionrec/Review/ceec14db7341e29b4bfd49b2af591ee1,laptops works great set simple light fast,ease setting,set up was simple,1,,SetupAction,,,SettingupAbility,Person,Universal,13m_bd0023dx,"{'Laptops works great, set up was simple it is light and fast'}",The person likes the ease of setting up this laptop,0.235343337059021,0.76
http://linked.aub.edu.lb/actionrec/Review/9bb9de2e1084a2859ead44155d791114,set fairly simple computer works expected replaced old computer one speed amazing bit learning curve going windows 8 11 think it,work projects,work in some projects on the side,1,,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,"{'Set up was fairly simple and the computer works as expected. I replaced a very old computer with this one and the speed is amazing! Was a bit of a learning curve going from windows 8 to 11, but I think I have it.'}",The person likes to work on some projects with this laptop,0.179387167096138,0.82
http://linked.aub.edu.lb/actionrec/Review/68c1048d7b0e9d8d4bbdd51016709e9a,as far laptops go zero complaints awesome 1440p screen super fast gaming breeze literally fans usually max lol 32gb ddr5 2nd m2 nvme made thing even perfect,fans always maximum allow best gaming experience,gaming is a breeze.,1,,GameAction,Games,Fan,GamingAbility,Person,Universal,13m_bd0023dx,"{'As far as laptops go,  zero complaints.  Awesome 1440p screen,  super fast, and gaming is a breeze.  Literally. Because the fans are usually at max lol.  32gb Ddr5 and a 2nd m2 nvme made this thing even more perfect'}",The person likes that the fans are always at maximum to allow the best gaming experience,0.5743893384933472,0.42
http://linked.aub.edu.lb/actionrec/Review/7db06efca67b80e687fc2f54a3a4bc2d,ive computer 60 days love far its light weight bells whistles need thing lacking usb port,work,work,1,,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,13m_bd0023dx,"{'I""ve had the computer for about 60 days and I love it so far. It""s light weight and has all the bells and whistles that I need. The only thing lacking is a USB port.'}",The person likes to work on this laptop,0.08527977764606476,0.91
http://linked.aub.edu.lb/actionrec/Review/a1d9159df28d7660a75efd2c95c3d01d,second lenovo yoga laptop absolutely love them user friendly interface great choice college versatile,ease use,b860dcdaebc209d7baa69859449dc0c5,0,,,,,,,,,This is my second Lenovo Yoga laptop and I absolutely love them. It is a very user friendly interface and a great choice for college as it is very versatile.,The Student likes the ease of use of this laptop,0.20998793840408325,0.79
http://linked.aub.edu.lb/actionrec/Review/434a4c513bb64276fcd4754471f195bc,this computer best graphics fast charging  2 1 design great depending working on love touch screen pen zoom calls ease look sound computer offers  give product 5 rating simply best thanks samsung,touch screen,I love the touch screen,1,,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Person,Home,GA00519_US,{'This computer is the best from the graphics to the fast charging - 2 in 1 design is great depending on what you are working on.  Love the touch screen and the S Pen.  Zoom calls are an ease with the look and the sound that this computer offers - I give this product a 5 rating because it is to me Simply the Best!  Thanks again Samsung'},The person likes the touch screen of this laptop,0.36332181096076965,0.63
http://linked.aub.edu.lb/actionrec/Review/d2a026f3c8c0e0a3a3443cc28ca431e0,plenty storage space great graphics streamlined far good,plenty storage space,3b37c5db1ef1f08b4fc5ce88e9d82bcd,0,,,,,,,,,Plenty of storage space.  Great graphics and very streamlined.  So far so good!,The person likes that this laptop has plenty of storage space,0.7983391284942627,0.2
http://linked.aub.edu.lb/actionrec/Review/bcf549bf606a41e80b1cc0ab8addff26,great laptop great speed price everything works perfectly fine best buy offer price,virtual teaching,Great Laptop with great speed at this price,1,,TeachAction,WorkTasks,Speed,TeachingAbility,Student,Home,13m_bd0023dx,"{'Great Laptop with great speed at this price, everything works perfectly fine only Best Buy can offer such a price.'}",The person likes the laptop for virtual teaching,-0.00728667201474309,1.0
http://linked.aub.edu.lb/actionrec/Review/9dd2f0890ac7013e38b91af71172befd,love computer size great easy use everything need personal use price great,easy use,4e4874b665c63743952817ba69701f5d,0,,,,,,,,,I love this computer. The size is great. Easy to use. Has everything i need for personal use. Price was great,The person likes that this laptop is easy to use,0.3226778507232666,0.67
http://linked.aub.edu.lb/actionrec/Review/481dfcc99a0041990e7ecbc58b2ad1b0,fast great gaming djing works great bought for,used djing,814f209ddffeb4a6c491744fafdd29dc,0,,,,,,,,,"Fast, great for gaming and DJ""ing. Works great for what I bought it for.",The person likes that this laptop can be used for DJ-ing,0.7726731896400452,0.22
http://linked.aub.edu.lb/actionrec/Review/e402e939c0406c482e41eba3a1bffc32,i much impressed product ageit complicated operate system muchfaster mast options feel like child again,easy operate,I was very much impressed with the product.,1,,OperateAction,WorkTasks,,OperatingAbility,Person,Universal,13m_bd0023dx,"{'I was very much impressed with the product.  At my ageit was not complicated to operate, and the system is muchfaster with mast options.  I feel like child again.'}",The person likes that this laptop is easy to operate,0.4053567051887512,0.59
http://linked.aub.edu.lb/actionrec/Review/0fb681074cfed0be93910dec8bca36a0,if thinking getting laptop beware lenovo using soldered memory prevent upgrading memory future benefits minimal means buyer start run ram years gaming laptop going become nearlyuseless you,like heshe cant upgrade memory,be aware. Lenovo is using soldered down the memory to prevent you from upgrading the memory in the future.,1,,UpgradeAction,,Memory,WorkingAbility,Person,Home,GA00519_US,{'If you are thinking about getting this laptop beware. Lenovo is using soldered down the memory to prevent you from upgrading the memory in the future. The benefits of doing this are minimal and what it means for you the buyer is that once you start to run out of ram in a few years this gaming laptop is going to become nearlyuseless to you.'},The person dont like that he/she cant upgrade the memory of this laptop,0.49096566438674927,0.5
http://linked.aub.edu.lb/actionrec/Review/450b8ebc962a5738c14e316dbc41b3f2,best laptop anything except gaming course great school work,work,964e188ecbfa88e405bab95f6924c78a,0,,,,,,,,,"Best laptop for anything except gaming of course, great for school and work",The person likes to work on this laptop,0.19147756695747375,0.8
http://linked.aub.edu.lb/actionrec/Review/938ba1dd050caf314659c06b5d13ef83,excellent laptop great sales local best buy,heshe teach home,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,TeachAction,WorkTasks,Lightweight,TeachingAbility,Person,Home,13m_bd0023dx,{'Excellent laptop and great sales at my local best buy'},The person likes that he/she can teach with this laptop in home.,0.08727686107158661,0.91
http://linked.aub.edu.lb/actionrec/Review/6ae63662ec0a02bf7196538f98fc9e4f,been using since august 2023 5 months so use work purposevery easy use job havent encounter problem best purchase,ease use surface book 3 work,I use it for work purpose,1,,WorkAction,WorkTasks,,WorkingAbility,Employee,Universal,SLZ_00001,{'Been using this since August 2023! For about 5 months and so.. i use it for work purpose!Very easy to use!  All and all its doing its job! I havent encounter a problem! Best purchase!'},The Employee likes the ease of use of the Surface Book 3 to do work.,0.24639952182769775,0.75
http://linked.aub.edu.lb/actionrec/Review/e478e2a6f26ffabceef5095856105cf1,excellent product service dependability invest apple products,work projects,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!,1,,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,MWTJ2LL_A,"{'Excellent product, service and dependability. Invest in Apple products'}",The person likes to work on some projects with this laptop,0.17146456241607666,0.82
http://linked.aub.edu.lb/actionrec/Review/e2966de13dccc11d86ec2e08268bdcdb,love apple power gives work daily basis limitless,work computer,35cda395f506719ab5972b7153944f93,0,,,,,,,,,Love my Apple! The power it gives me to work on a daily basis is limitless!,The person likes to work with this computer,0.3182260990142822,0.68
http://linked.aub.edu.lb/actionrec/Review/9b4931d50585bdf551c2ef3c19283952,best home office printer touchscreen clarity makes winner,good microphone heshe hear students well,students can hear me well,1,,WorkAction,WorkTasks,Microphone,WorkingAbility,Person,Home,13m_bd0023dx,{'Best home office printer! The touchscreen and clarity makes it a winner!'},The person likes that this laptop has a good microphone so he/she can hear the students well,0.1532728672027588,0.84
http://linked.aub.edu.lb/actionrec/Review/6aaf0799b492140677ae3235373c1e82,this great laptop got open box version perfect condition good price really like keyboard its dream type on screen bright vibrant its different screen macbook pro little subtle thing like least laptop powerbrick comes large its 100 watts charges fast cable connects brick hard wired in might look different charger it its cool flips around tablet mode comes pen dont see using features much runs little hot compared m1 m2 macs fans come quite lot even light tasks minor issues feels premium looks great comfortable use,type laptops keyboard,"It""s a dream to type on.",1,,TypeAction,TypedDocuments,Keyboard,TypingAbility,Person,Universal,13m_bd0023dx,"{'This is a great laptop and I got an open box version in perfect condition, for a good price. I really like the keyboard. It""s a dream to type on. The screen is very bright and very vibrant. It""s different from the screen on my MacBook Pro, which is a little more subtle. The thing I like least about this laptop is the powerbrick that comes with it is very large. It""s 100 watts, so it charges fast, but cable that connects to the brick is hard wired in. I might look for a different charger for it. It""s cool that it flips around into tablet mode and that it comes with a pen, but I just don""t see using those features much. It runs a little hot compared to the M1 and M2 macs and the fans come on quite a lot, even doing light tasks.  Other than these minor issues, it feels premium, looks great and is comfortable to use.'}",The person likes to type on this laptops keyboard,0.4583216905593872,0.54
http://linked.aub.edu.lb/actionrec/Review/38e1414a31637c85bd373ffbbced41f3,love it exactly expected reliable fast easy use,use easy use,c6f0a1c69065c453960b2624a727287e,0,,,,,,,,,"I love it! Exactly what I expected, reliable, fast, easy to use!",The person likes to use this laptop because its easy to use.,0.4753296673297882,0.52
http://linked.aub.edu.lb/actionrec/Review/294fe82458f3c26f008e9a5cb4c833bf,after 8 year macbook pro journey looking similar size laptop perform windows high quality performance definitely best price performance product market,laptops touchscreen feature browsing websites,browse websites,1,,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Person,Universal,13m_bd0023dx,"{'After 8 year MacBook Pro journey, I was looking similar size laptop to perform Windows with high quality performance. Definitely best price performance product in the market'}",The user uses this laptops touchscreen feature for browsing websites,0.33971285820007324,0.66
http://linked.aub.edu.lb/actionrec/Review/ac1b499c8e9c8387f49640e34fe9c190,this second imac could satisfied it,portability surface pro 7 work home,I can take it with me and work from home.,1,,WorkAction,WorkTasks,Lightweight,WorkingAbility,Employee,Home,PUV_00001,{'This is my second iMac and I could not be more satisfied with it.'},The Employee likes the portability of the Surface Pro 7 to work from home.,0.31955695152282715,0.68
http://linked.aub.edu.lb/actionrec/Review/81f83a3a29486d59a42800c769c66084,a synthesis archetype qualities strength structure m3 excellence performance response best class display audio model receives 10s 10s 10s across board latest reincarnation macbook pro known now love memory utilization quite well free popular resource hogging optimization apps like imagine computing experience higher processors memory specifications,use virtual teaching,virtual teaching,1,,UseAction,WorkTasks,Speed,UsingAbility,Person,Universal,MWTJ2LL_A,"{'A synthesis of the archetype qualities of strength and structure with M3 excellence in performance, response with best in class display and audio. This model receives 10^s, 10^s, 10^s across the board; for the latest reincarnation of the MacBook Pro we have known and now, love. Memory utilization is quite well, when free of popular resource hogging optimization apps and the like. I can only imagine the computing experience of those with higher processors and memory specifications.'}",The person likes to use this laptop for virtual teaching,0.1995563954114914,0.8
http://linked.aub.edu.lb/actionrec/Review/717f1950c3f2d15d5d1bcf89ad8afc3a,new galaxybook 2 awesome purchase wheter utikizing laptop flipping using tablet samsung could designed better unit,use tablet,5a398f58f27946fb3f715231321ea41f,0,,,,,,,,,"My new Galaxybook 2 has been an awesome purchase! Wheter utikizing it as a laptop, or flipping it and using it as a tablet, Samsung could not have designed a better unit!",The person likes to use this laptop as a tablet,0.6380876302719116,0.36
http://linked.aub.edu.lb/actionrec/Review/b3fc1239c5dbfbbe33b942244a9e05e7,nice size screen easy type on transitioned nicely old laptop,type,e5fc297dd58202d716d1ba5c20b91e82,0,,,,,,,,,Nice size screen. Easy to type on. Transitioned nicely from my old laptop.,The person likes to type on this laptop,0.10730508714914322,0.89
http://linked.aub.edu.lb/actionrec/Review/7898870fa35028eee534685a8ecbc0c1,love love love notebook thin sturdy fast nice looking used notebook computer year complaints,use virtual teaching,have no complaints,1,,UseAction,WorkTasks,OperatingSystem,UsingAbility,Person,Universal,13m_bd0023dx,"{'Love love love this notebook. Very thin, but sturdy. Fast! Nice looking. Have used this notebook computer for a year, and have no complaints!'}",The person likes to use this laptop for virtual teaching,0.13189905881881714,0.86
http://linked.aub.edu.lb/actionrec/Review/0a201c6bb764c55c5338b248fec33018,really love computer got family room great games school work kids,play games,c7c28bbdbe5f5dc11c1dd48c4a33982b,0,,,,,,,,,I really love this computer. We got it for our family room. Its great for games and school work for the kids,The person likes to play games in this laptop,0.5163981914520264,0.48
http://linked.aub.edu.lb/actionrec/Review/9750c0d89d587fab1ffda13633a99d86,memory processor slow would like replace intel core i7,like laptops processor isnt fast enough run programs,69428e774a12d82da2b0c226cdfbb347,0,,,,,,,,,"The memory and processor are too slow, I would like to replace for the Intel Core i7",The person dont like that this laptops processor isnt fast enough to run some programs,0.6258759498596191,0.37
http://linked.aub.edu.lb/actionrec/Review/302b012fd0323d9d4423f1ebb22f604d,great new computer love syncs phone too put two together match made heaven,syncs hisher phone work,1d482200c4e88514c6efbaae511fac7c,0,,,,,,,,,Great new computer... I love how it syncs with my phone too! Put the two together and you have a match made in heaven!,The person likes that this laptop syncs with his/her phone to work,0.5577924251556396,0.44
http://linked.aub.edu.lb/actionrec/Review/4366bc7882a4c75d30b59f862802f4a4,love looik silver color sutle woiuld look good decor changed apple product secutity issues seem daily people know,security computer,2d32693a02b20f1126b6bf5fc24503c6,0,,,,,,,,,"Love the looik and the silver color, very sutle and woiuld look good with any decor.  I changed to an Apple Product because of secutity issues which seem to be daily with people I know.",The person likes the security of this computer,0.12460598349571228,0.87
http://linked.aub.edu.lb/actionrec/Review/9795841256be329c608e2e8fe7aa8dcd,great hp product ,teach,Great HP product.,1,,TeachAction,WorkTasks,TabletFunction,TeachingAbility,Person,Universal,13m_bd0023dx,{'Great HP product.                                                                        .'},The person likes to teach with this laptop,-0.006787024438381195,1.0
http://linked.aub.edu.lb/actionrec/Review/6ce3fd2bb322ae9267c8d9d8d081608e,laptop everything needed major upgrade i3 9300 night day difference heavy loads,handle heavy loads,e0c3f0638170c7998676d769aa9b3f98,0,,,,,,,,,This laptop is everything I needed and a major upgrade from my i3 9300. Night and day difference under heavy loads.,The person likes that this laptop can handle heavy loads,0.4844750165939331,0.51
http://linked.aub.edu.lb/actionrec/Review/9d8714dae63777da229a862686c0ed57,great item great service liked offer best buy gave me,heshe hear sound,students can hear me well,1,,WorkAction,WorkTasks,SoundQuality,WorkingAbility,Person,Home,13m_bd0023dx,{'Great item and great service. I liked the offer the Best Buy gave me.'},The person likes that he/she can hear the sound from this laptop,0.03872781991958618,0.96
http://linked.aub.edu.lb/actionrec/Review/530267d233990fd2a3475bc1c2f5c96f,happy laptop good quality screen nice keyboard layout number pad  thin would recommend getting case,keyboard layout,0919f4662f951a9106179399fe987056,0,,,,,,,,,"Very Happy with this laptop, good quality screen, nice keyboard layout with number pad , very thin I would recommend getting a case",The person likes the keyboard layout of this laptop,0.4572070240974426,0.54
