Review,Review Text,Description,Annotated Text,hallucination_groundtruth,Valence,Action,Object,Feature,Ability,Agent,Environment,Product.1,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/ec1522eee2d0d7143f0934275a146302,love thank use photos editing,edit photos,6ab79597638fedcaf131b461a1e9fc8a,0,,,,,,,,,Love it thank you i use it for my photos and editing.,The person likes to edit photos on this laptop,0.6885032653808594,0.31
http://linked.aub.edu.lb/actionrec/Review/ee96bbd89a8edff260088311967d237a,really great pc lightweight compact really lot power run photographs photoshop ease pen great editing etc really love it,edit photos,93834464b43f020e2d71053873ffbfc1,0,,,,,,,,,"This is really a great PC... so lightweight, compact, but really has a lot of power and can run my photographs through Photoshop with ease. The pen is great for editing, etc. Really love it!",The person likes to edit photos with this laptop,0.403449147939682,0.59
http://linked.aub.edu.lb/actionrec/Review/b88ffbfd03c4d4995a29826799c0f12b,loving far fast best resolution ive ever sound bar better tvs,soundbar hear sound better,1b97f160a901ff6296833a7ec3871d2c,0,,,,,,,,,"Loving it so far. Fast, best resolution I""ve ever had and the sound bar is better than my TV""s",The person likes the soundbar of this laptop to hear the sound better,0.4901732802391052,0.5
http://linked.aub.edu.lb/actionrec/Review/b88ffbfd03c4d4995a29826799c0f12b,loving far fast best resolution ive ever sound bar better tvs,soundbar hear sound better,1b97f160a901ff6296833a7ec3871d2c,0,,,,,,,,,"Loving it so far. Fast, best resolution I""ve ever had and the sound bar is better than my TV""s",The person likes the soundbar of this laptop to hear the sound better,0.4901732802391052,0.5
http://linked.aub.edu.lb/actionrec/Review/a604782ae9e36462066c3d3a76255ac2,returned laptop fan laptop reasons one screen quality seem sharp could be expensive laptop nicer two fan noise loud liking im used dead silent computers little fan noise hear fan noise time laptop keyboard ok touchpad wasnt incredible recommend surface laptop instead its better built laptop sure high price laptop falls little short opinion spots,like fan noise hear time,22428ce3b8be5a3f70f79f7e19b51613,0,,,,,,,,,"Returned this laptop. I was not a fan of this laptop for a few reasons. One was the screen quality. It did not seem as sharp as it could be, and for an expensive laptop it should be nicer. Two was the fan noise, it was too loud for my liking. I""m used to dead silent computers and little to no fan noise. You will hear fan noise all the time with this laptop. Keyboard was ok and touchpad wasn""t incredible. I recommend a Surface Laptop instead, it""s a better built laptop for sure. For a high price, this laptop falls a little short in my opinion in a few spots.",The person dont like the fan noise of this laptop to hear it all the time,0.40796858072280884,0.59
http://linked.aub.edu.lb/actionrec/Review/a604782ae9e36462066c3d3a76255ac2,returned laptop fan laptop reasons one screen quality seem sharp could be expensive laptop nicer two fan noise loud liking im used dead silent computers little fan noise hear fan noise time laptop keyboard ok touchpad wasnt incredible recommend surface laptop instead its better built laptop sure high price laptop falls little short opinion spots,like fan noise hear time,22428ce3b8be5a3f70f79f7e19b51613,0,,,,,,,,,"Returned this laptop. I was not a fan of this laptop for a few reasons. One was the screen quality. It did not seem as sharp as it could be, and for an expensive laptop it should be nicer. Two was the fan noise, it was too loud for my liking. I""m used to dead silent computers and little to no fan noise. You will hear fan noise all the time with this laptop. Keyboard was ok and touchpad wasn""t incredible. I recommend a Surface Laptop instead, it""s a better built laptop for sure. For a high price, this laptop falls a little short in my opinion in a few spots.",The person dont like the fan noise of this laptop to hear it all the time,0.40796858072280884,0.59
http://linked.aub.edu.lb/actionrec/Review/31b4a72db7c5ed9073d41dc1f14656c3,like portability port availability however problems incoming audio internet via 1 audio interface its likely related configuration cant certain called lenovo four five days xmas supposed support person get back me yet hear them,like heshe cant hear audio properly internet,437aeac11c3ed77a84e2c5eee588217c,0,,,,,,,,,"I like the portability and the port availability.  However, I am having problems with incoming audio over the internet via more than 1 audio interface and it""s most likely related to configuration but I can""t be certain.  I called Lenovo four or five days before X-mas and they were supposed to have a support person get back to me, but I have yet to hear from them.",The person dont like that he/she cant hear the audio properly through the internet,0.5740994215011597,0.42
http://linked.aub.edu.lb/actionrec/Review/6fa451291e50e258aef413e531f503fe,computer nearly perfect needs some runs smooth fast complaint sound quality isnt great,like sound quality,67d384fb0e4bfc8a2f302f1e02a03e1b,0,,,,,,,,,"This computer is nearly perfect for my needs and then some. Runs smooth and fast. The only complaint I have is the sound quality isn""t that great.",The person dont like the sound quality of this laptop,0.5666770935058594,0.43
http://linked.aub.edu.lb/actionrec/Review/fbfdc0e0ac7660f21e67b4c283437b2f,love size speed look laptop speakers sound great incredibly designed,speakers hear,a2c2970a6dc52787dc8bee0044885103,0,,,,,,,,,"Love the size, speed and look of this laptop! Speakers sound great and are incredibly designed!",The person likes the speakers of this laptop to hear them,0.4907008409500122,0.5
http://linked.aub.edu.lb/actionrec/Review/71159e944ce8d8b5452186a54d65d2ce,9i sturdier build better display higher contrast brightness much bettersounding speakers,hear everything better due speakers,adba56374ac55652c88592ba2667566b,0,,,,,,,,,"The 9i has a sturdier build, a better display with higher contrast and brightness, and much better-sounding speakers.",The Person likes to hear everything better from this laptop due to the Speakers.,0.47277501225471497,0.52
http://linked.aub.edu.lb/actionrec/Review/36a9ed1108bf4887b1e3e7e06a82bd44,laptop exceeds expectations got great deal it specs amazing resolution magnificent audio quality superb fact its touchscreen cherry top whay im looking for laptop definitely keeper,audio quality hear others virtual meetings,27a44670e35f8ee5f494107679e81a21,0,,,,,,,,,"this laptop exceeds my expectations. other than i got a great deal on it, the specs are amazing. the resolution is magnificent, the audio quality is superb, the fact that it^s touchscreen is cherry on top for whay im looking for. this laptop is definitely a keeper.",The person likes the audio quality of this laptop to hear others during virtual meetings.,0.2605912685394287,0.73
http://linked.aub.edu.lb/actionrec/Review/8509000f9831b574545da36d08884226,laptop fast efficient its also lightweight sound quality excellent recommend it,sound quality,607c88f9eb299f66728c9e0656390fc3,0,,,,,,,,,"This laptop is fast and efficient. It""s also lightweight. The sound quality is excellent. I recommend it.",The person likes the sound quality of this laptop,0.5945789813995361,0.4
http://linked.aub.edu.lb/actionrec/Review/da654e7fa3244c7f248c9fa7f6663a4c,pretty good sound bright colors connects fast internet speed processor good aswell,good sound,eba95ca91b8982b40dcd74539d851c3d,0,,,,,,,,,"Its pretty, have good sound and bright colors. It connects fast to internet and the speed if the processor is good aswell.",The person likes that this laptop has good sound,0.5379230976104736,0.46
http://linked.aub.edu.lb/actionrec/Review/e774486ec40618a1a9d553533ad1cf8a,needed machine much higher processing speed later realized bellow 30ghz k could make change return time past,like heshe cant make changes processor,6db4e00518ff650afaf79efe9ddc32cf,0,,,,,,,,,I needed a machine with a much higher processing speed. I later realized this was bellow 3.0Ghz but k could not make the change or return because the time was past,The person dont like that he/she cant make changes to the processor of this laptop,0.4130590856075287,0.58
http://linked.aub.edu.lb/actionrec/Review/f7c30396ccd3baca5710b94814f5ee61,amazing laptop love touch screen feature smooth good picture love camera well fingerprint entry amazing 5 stars would recommend businesslight games,fingerprint feature enter it,124d811b4a11b7a30d0e6c7c8d7aa32c,0,,,,,,,,,"Amazing laptop. I love the touch screen feature. Very smooth, very good picture. I love that it has a camera as well. And the fingerprint entry... AMAZING. 5 stars. Would recommend for business/light games.",The person likes the fingerprint feature of this laptop to enter in it.,0.3861508071422577,0.61
http://linked.aub.edu.lb/actionrec/Review/8525638433d1390fc370949cc1207aa2,working perfectly work laptop lot running problems,heshe run lot things time,c6be343ef0f69a86d357049a45996d40,0,,,,,,,,,Been working perfectly as my work laptop. I can have a lot running at once with no problems.,The person likes that he/she can run a lot of things on this laptop at the same time,0.28151658177375793,0.71
http://linked.aub.edu.lb/actionrec/Review/3d64cef595accafbd8fbc2851fc58556,4 keys keyboard quit working less 6 weeks use livelihood tell send back repaired could week parts take pics sides verify condition back fully tech person guarantee dont lose data best buy geek squad great tried fix its hardware issue like fingerprint option works better last computer,like heshe send back repaired 4 keys keyboard stopped working less 6 weeks,3cfb1182ef39f85b4d425bf2939ad74c,0,,,,,,,,,"4 keys on my keyboard quit working in less than 6 weeks. I use this for my livelihood and they tell me I have to send it back to be repaired and it could be a week if they have the parts. I have to take pics from all sides to verify its condition, I have to back it up fully, not a tech person, to guarantee I don^t lose any data. Best Buy Geek squad was great and tried to fix it but it^s a hardware issue. like the fingerprint option, it works better than my last computer.",The person dont like that he/she has to send this laptop back to be repaired because 4 keys on his keyboard stopped working in less than 6 weeks,0.5562224388122559,0.44
http://linked.aub.edu.lb/actionrec/Review/99946b6b759c61d73f946f4854b3b039,outstanding computer definitely purchased thrme right one need great battery life considering size keeps going,battery life stay day,754e93f6ceff11def807eda5dd3f9479,0,,,,,,,,,Outstanding computer. Definitely purchased thrme right one. Does more then I need. Great battery life considering the size. Keeps me going,The person likes the battery life of this laptop to stay on all day,0.644717276096344,0.35
http://linked.aub.edu.lb/actionrec/Review/4cd8a286d1480d94507f67b99d47f4bd,best laptop ive ever had great screen watch videos speakers super powerful battery life great also light weight definitely would repurchase future,stream,3ff050b5586d311ceab5f137662374e0,0,,,,,,,,,"Best laptop I^ve ever had, great screen to watch any videos and speakers are super powerful. The battery life is great while also being light weight. Definitely would repurchase in the future.",The person likes to stream on this laptop,0.09191173315048218,0.9
http://linked.aub.edu.lb/actionrec/Review/d52a88d026ef53b502a31be399e8a92e,love yoga amazingly versatile perfect option grad school since ability used tablet note taking easily shifts stand space work watching video great size carrying around tote traveling battery life good issues last 5 months way go lenovo unfortunately letting add photos,used tablet note taking,62ff02846ac8a00ae7579c073f883a14,0,,,,,,,,,"Love my YOGA! It is amazingly versatile and the perfect option for grad school since it has the ability to be used as a tablet for note taking and then it easily shifts to stand so I have more space to work while watching a video. It is a great size for carrying around in my tote and traveling. The battery life has been good and there has been no issues over the last 5 months. Way to go Lenovo! (Unfortunately,  it is not letting me add photos)",The person likes that this laptop can be used as a tablet for note taking,0.3553027808666229,0.64
http://linked.aub.edu.lb/actionrec/Review/ce970f388802fe8a6a5374d21f1a2226,great quality would say its meant although would recommend heavy gaming battery drains 12hrs fans somewhat noticeable  display beautiful even though gaming good job moment fun ive used schoolgamingand general browsing,use school,8d34cce3e570216ae10f77c81c12374c,0,,,,,,,,,"Great quality, I would say it does what it""s meant for although i would not recommend for heavy gaming because the battery drains in about 1-2hrs and the fans are somewhat noticeable . Other then that the display is beautiful and even though its not for gaming it does a good job for a moment of fun. Ive used it for school,gaming,and in general browsing",The person likes to use this laptop for school,0.12882913649082184,0.87
http://linked.aub.edu.lb/actionrec/Review/eec7f3311fe913b669848000c37b7576,laptop really versatile meets needs students pros fun loving kids family far,versatile meet needs students,af0d6d4695283adf8b1f911f04f8a952,0,,,,,,,,,"This laptop is really versatile and meets all the needs of students, IT pros, or just fun loving kids and family.  it so far.",The person likes that this laptop is versatile to meet all the needs of students,0.6217763423919678,0.37
http://linked.aub.edu.lb/actionrec/Review/a1d9159df28d7660a75efd2c95c3d01d,second lenovo yoga laptop absolutely love them user friendly interface great choice college versatile,ease use,b860dcdaebc209d7baa69859449dc0c5,0,,,,,,,,,This is my second Lenovo Yoga laptop and I absolutely love them. It is a very user friendly interface and a great choice for college as it is very versatile.,The Student likes the ease of use of this laptop,0.20998793840408325,0.79
http://linked.aub.edu.lb/actionrec/Review/44adb520f079728b280b72e012609462,made great choice laptop needed good reliable laptop school one fits bill love able take notes journal tablet mode pen comes nice transitions easily flipping tablet hinge appears sturdy also tried dolby atomos sounds amazing me battery life average greatest good issue update review necessary new laptop blinders wear offthe included sleeve also bonus,take notes tablet mode,d7f2e52db7780628fd90f501127dfa67,0,,,,,,,,,"I made a great choice with this laptop.  I needed a good, reliable laptop for school, and this one fits the bill. I love being able to take notes or journal in tablet mode, and the pen that comes with it is nice.  It transitions easily when flipping to tablet, and the hinge appears very sturdy.  I have also tried the dolby atomos, which sounds amazing.  For me, the battery life has been about average,  not the greatest,  but good. I have not had any issue, but I will update my review if necessary once the new laptop blinders wear off.The included sleeve is also a bonus!",The person likes to take notes in tablet mode,0.5950014591217041,0.4
http://linked.aub.edu.lb/actionrec/Review/a3303c0bd86cbe11f5c19de41c5f0437,great looking speedy laptop love touch display,heshe touch display things,e3f66b2beeafb0226c5e68e37f924bf4,0,,,,,,,,,A great looking and speedy laptop!   I love the touch and display!,The person likes that he/she can touch and display things on this laptop,0.4353926181793213,0.56
http://linked.aub.edu.lb/actionrec/Review/56bce2fd728afbe1b83916a8080d6c13,portable lightweight battery long lasting good quality speakers tried light gaming yet touch screen responsive good quality laptop,use touch screen play games,eec8dc4295c9a89f06f52829cc450853,0,,,,,,,,,"Very portable, very lightweight, battery long lasting, good quality and speakers. Have not tried any light gaming yet. Touch screen is very responsive. Very good quality laptop.",The person likes to use the touch screen of this laptop to play games,0.39735010266304016,0.6
http://linked.aub.edu.lb/actionrec/Review/ed66a9609c1a37deef8b72d63a781f5d,exactly needed love far quick relay like keyboard possibility turn tablet comes pen,ease turning tablet,870798a8a914c03e6837ccaed8b0b582,0,,,,,,,,,Exactly what I needed. Love it so far. Quick relay. I like the keyboard and the possibility to turn it into a tablet and it comes with a pen.,The person likes the ease of turning this laptop into a tablet,0.5221237540245056,0.47
http://linked.aub.edu.lb/actionrec/Review/d648e2e795a6404a8abbc590cb669eb2,bad computer looking for ability use tablet nice,like heshe cant use tablet,1ef5484f80a30efd562de7b95a0caf84,0,,,,,,,,,Not bad computer just not what i was looking for. The ability to use it as a tablet is nice,The person dont like that he/she cant use this laptop as a tablet,0.6749294996261597,0.32
http://linked.aub.edu.lb/actionrec/Review/70107cd4e0aff8da2d7e103a64b558fd,bought nearly four months ago buy new computer older hp spectre 360 longer updating properly started looking lenova yoga book love price back order tried wait research computers more almost got spectre it good computer finally another update spectre unworkable could wait get new computer needed one urgently best way it least looked lenova much saw far come love design ease use also really love oled screens computer issue sometimes fingerprint log work one night matter would let in also could get password work became quite worried indeed hard restart worked fine never happened again iit update recently since issues logging fingerprint otherwise fast turn go issues work applications citrix like lenovas set up like pen comes really wish way attaching computer prior versions appeared pocket afraid loosing keep using leaving home think find way attach even could used computer casei computer tech person know good basic knowledge get basic computer issues going get computer lingo work health care chart forever various remote desktops perhaps video telemedthis computer job also fun use work still going buy portable monitor make travel work easier glad purchased one battery live average hoped would longer certainly workable far new lenovo fan,ease use,249b1b2abde0ac7b3baf5c6c6a06d500,0,,,,,,,,,"Bought this nearly four months ago. I only had to buy a new computer because my older HP Spectre 360 was no longer updating properly. I started looking at Lenova Yoga Book but did not love the price and it was on back order. I tried to wait and research computers more. Almost got the Spectre again (it was a good computer). Then finally another update and my Spectre was just about unworkable and could not wait to get new computer. I then needed one urgently which is not the best way to do it. I had at least looked at the Lenova so much and I saw how far they have come. I love the design and ease of use. I also really love the OLED screens on the computer. The only issue I have had is sometimes the fingerprint log in does not work. One night no matter what I did it would not let me in. I also could not get my password to work. I became quite worried indeed but after hard restart it worked fine and has never happened again. IIt had an update recently and since then not had issues logging in with fingerprint. Otherwise, it has been very fast turn on and go. No issues with my work applications (citrix). I like Lenova""s set up. I like the pen that comes with it but i really wish they had a way of attaching to computer, prior versions appeared to have a pocket. I am so afraid of loosing it that I keep not using it and leaving it at home. I think they should find a way to attach even if it could only be used while not in computer case.I am not a computer tech person. I know have good basic knowledge and get myself out of some basic computer issues but am not going to get into computer lingo. If you work in health care and have to chart forever on various remote desktops or perhaps do video telemed-this computer will do the job and also be fun to use when not doing such work. I am still going to buy a portable monitor to make travel work easier but am glad I purchased this one. The battery live is average. I had hoped it would be longer, but it is certainly workable.  I am so far a new Lenovo fan.",The person likes the ease of use of this laptop,0.1252935230731964,0.87
http://linked.aub.edu.lb/actionrec/Review/d32584f9067b3336ec70b826eae166de,love new lenovo yoga  meets needs finally stop borrowing teenagers laptops,easy use,32cb699bff70232a0051970956322eba,0,,,,,,,,,"I love my new Lenovo Yoga - it meets all my needs, and finally, now I can stop borrowing my teenager""s laptops.",The person likes that this laptop is easy to use,0.09263476729393005,0.9
http://linked.aub.edu.lb/actionrec/Review/4b4cc9eff2ff6b27d9bd3643a2d25229,excellent laptop great specs ease use highly recommended,ease use,3468da53f803948acb2b89f88eab60c0,0,,,,,,,,,Excellent laptop with great specs and ease of use. Highly recommended,The person likes the ease of use of this laptop,0.33167678117752075,0.66
http://linked.aub.edu.lb/actionrec/Review/90b6d75d0e2a4e72e0bd35743d433458,great laptop handles needs looks really nice also ability use tablet really comes handy,heshe use tablet,3a7714c6692718ab5e89efde38fef432,0,,,,,,,,,Great Laptop handles all my needs!! Looks really nice also. The ability to use it as a tablet really comes in handy!,The person likes that he/she can use this laptop as a tablet,0.5967689752578735,0.4
http://linked.aub.edu.lb/actionrec/Review/7a8923f09cd72473a1c520b849d5950d,display sound style laptop beautiful camera isnt best havent tried calibrating it,like camera isnt best,4ad44078f0cd1169c8a8f06eec9eaa4e,0,,,,,,,,,"Display, sound, style of the laptop are beautiful. Camera isn""t the best, but haven""t tried calibrating it.",The person dont like that the camera isnt the best ,0.622247040271759,0.37
http://linked.aub.edu.lb/actionrec/Review/94ada12400235bc98250f63651b396a6,beautiful oled display excellent resolution great speed runs quiet easy conversion tablet mode onscreen keyboard functional laptop lighter weight additional features tablet battery life test day 1 almost 9 hours,use tablet mode east convert,5164a40a6adb1699ef08c66bba315435,0,,,,,,,,,"Beautiful OLED display and excellent resolution, great speed, and runs quiet. Easy conversion to tablet mode, with on-screen keyboard. As functional as a laptop, with a lighter weight the additional features of a tablet. Battery life test on day 1 was almost 9 hours.",The person likes to use this laptop in tablet mode as it is east to convert,0.5911634564399719,0.4
http://linked.aub.edu.lb/actionrec/Review/2a38f35cff6c10421516bab4015d4de8,love laptop its great  super cute love simple easy is,ease use,6b488bb5d5ba501edfd6a8d04a1ca553,0,,,,,,,,,Love this laptop it^s great !! Super cute and love how simple and easy it is!!,The person likes the ease of use of this laptop,0.29405897855758667,0.7
http://linked.aub.edu.lb/actionrec/Review/cd9c698f41fffa1a7228dac4eaf41777,excellent laptop easy use user friendly,easy use,6d3291eb4dd32913965b89f371615fd4,0,,,,,,,,,Excellent laptop easy to use and user friendly....,The person likes that this laptop is easy to use,0.4742576479911804,0.52
http://linked.aub.edu.lb/actionrec/Review/6353005421b8fbe9ffb82b3214b72394,purchased product needing personal computer purchased one years looking touch screen feature good battery life like ease using laptop lenovo pen bonus stylish design makes device much attractive opinion,use due touchscreen function,779dad5f391c20497fccaadef168c004,0,,,,,,,,,I purchased this product after needing a personal computer and not having purchased one in years. I was looking for a touch screen feature and good battery life. I like the ease of using the laptop and the Lenovo pen is a bonus! The stylish design makes this device that much more attractive in my opinion.,The person likes to use this laptop due to its touchscreen function.,0.46240168809890747,0.53
http://linked.aub.edu.lb/actionrec/Review/c56a3a920d1648a819e3d17bfc2fb3c7,excellent first monthno problemsrunning fast,use due speed,84cba2ca2592cad375b6fa92592df351,0,,,,,,,,,Excellent for first monthNo any problemsRunning fast,The person likes to use this laptop due to its speed,0.2715676426887512,0.72
http://linked.aub.edu.lb/actionrec/Review/17d418a8b7db0483903a5d85a35c1fbc,love little laptop perfect lounging chair wfh,heshe use sitting couch,8d4699a8bb412573b965a1d641748d65,0,,,,,,,,,Love this little laptop perfect for lounging in the chair and wfh.,The Person likes that he/she can use this laptop while sitting on the couch,0.4191514253616333,0.58
http://linked.aub.edu.lb/actionrec/Review/d14bc67f0882fbd3ec5d0e90fd50d81c,fantastic computer lots speed power agility,speed,a63923e1341e341bbe1875ff43c3c495,0,,,,,,,,,"Fantastic computer with lots of speed, power, and agility.",The person likes the speed,0.6050113439559937,0.39
http://linked.aub.edu.lb/actionrec/Review/6925294a5af198c25cbb272f034c13a8,works well nice touchscreen easy carry wherever want go pen came works well too wish bit better battery life oh well makes features,nice touch screen,ab82c031dd16f193ad8e0495c40ce40a,0,,,,,,,,,"It works very well. Has a nice touchscreen, is easy to carry wherever I want to go, and then pen that came with it works well too. I only wish it had a bit of a better battery life, but oh well. It more than makes up for it with all the other features.",The person likes that this laptop has a nice touch screen,0.5364710092544556,0.46
http://linked.aub.edu.lb/actionrec/Review/a6cfd6a99fc64fd4d07f17731af1055c,loving easy use product sales personnel local best buy informative helpful making decision purchase thank,easy use,d30183f02ca86fbd7538a8b8ff7d9fda,0,,,,,,,,,"Loving this easy to use product, and the sales personnel at my local Best Buy was VERY informative and helpful in making my decision to purchase. Thank you",The person likes that this laptop is easy to use,0.3358916640281677,0.66
http://linked.aub.edu.lb/actionrec/Review/630b354c01847af0dac2738758baeb3b,favorite laptop far light weight easy carry around everywhere touchscreen 360 flip beneficial school pen comes could better touch drag across screen buffers feels uncomfortable hand like nails chalkboard almost nevertheless fact comes pen case better laptopstablets ive come across one complaint touchpad large tend rub palm causing affect whatever screen gets annoying got champagne color gorgeous its rosey pink color person unfortunate though theres almost cases screen protectors find it battery saving mode battery life 6 hours isnt bad speed laptop quite fast even lots tabs open,touchscreen 360 flip function,d523622449d75ba44594e0ff42a2f3c7,0,,,,,,,,,"My favorite laptop so far. It is very light weight and easy to carry around with me everywhere. The touchscreen and 360 flip is beneficial for school. The pen that comes with it could be better, when I touch and drag it across the screen it buffers and feels uncomfortable in the hand like nails on a chalkboard almost. Nevertheless, the fact that it comes with a pen and a case is better than other laptops/tablets I^ve come across. One other complaint I have is the touchpad is so large that I tend to rub my palm against it causing it to affect whatever is on the screen and it gets annoying. I got the champagne color and it is gorgeous, it^s more of a rosey pink color in person. It is unfortunate though that there^s almost no cases or screen protectors to find for it. With battery saving mode the battery life is about 6 hours which isnt that bad and the speed of the laptop is quite fast even when I have lots of tabs open.",The person likes the touchscreen and 360 flip function of this laptop ,0.3242875933647156,0.67
http://linked.aub.edu.lb/actionrec/Review/71f754ef44c91ec6301387ccb8e0d986,lightweight easy operate good screen clarity,ease use,d79b5e1c5ec7c66b89ae0517c6c491cd,0,,,,,,,,,"LIghtweight, its easy to operate, good screen clarity",The person likes the ease of use of this laptop,0.5378485918045044,0.46
http://linked.aub.edu.lb/actionrec/Review/42b6d676c742ae2dd83f91485535c463,love computer especially love came case pen oatmeal color beautiful laptop sleek fast os great display convenient face id battery lasts long time great value overall,case pen use,e4bd37c8f65480127558044e0fba62b5,0,,,,,,,,,"I love this computer! I especially love that it came with a case and the pen. The Oatmeal color is beautiful and the laptop is very sleek. Very fast OS, great display, and very convenient to have the face ID. Battery lasts a long time. Great value overall!",The person likes that this laptop has a case and pen to use,0.26257479190826416,0.73
http://linked.aub.edu.lb/actionrec/Review/4da9056cecb3e23ecf84f7f58707f21f,software quick easy use adjustment old computer one smooth love experience lenovo yoga computer,speed use,f450e679fd6d52afdf554208969bfcb9,0,,,,,,,,,The software is quick and easy to use. The adjustment from my old computer to this one was very smooth. I love my experience with the Lenovo yoga computer.,The person likes the speed of use of this laptop,0.2559470534324646,0.74
http://linked.aub.edu.lb/actionrec/Review/67aef9e67a2de1ae35596cf729002d24,great college student everything expected,ease use,271a9388882df4b3e6a2c4a3e198ffdd,0,,,,,,,,,Great for a college student. It does everything expected.,The student likes the ease of use of this laptop,0.048289909958839417,0.95
http://linked.aub.edu.lb/actionrec/Review/572e3f982b996149cdbe15794a9319d3,laptop amazing quality graphics incredible great school work work browsing internet highly recommend it,use virtual teaching,e6619f39bb5766d2c91a91e57a10a330,0,,,,,,,,,"This laptop is amazing, the quality of the graphics is incredible. Great for school work, work and browsing the internet.  Highly recommend it!",The person likes to use this laptop for virtual teaching,0.29066699743270874,0.7
http://linked.aub.edu.lb/actionrec/Review/ef8b33c2d9cf60ffc2942869b415d63d,purchased cant speak longevity initial quality premium including packaging middle sound bar impressively loud laptop oled screen gorgeous always,laptops oled screen,4a1a46555e28d4611a9f6ecc96aa9e80,0,,,,,,,,,"Just purchased so can""t speak to longevity, but initial quality is premium including the packaging. The middle sound bar is impressively loud for a laptop. The OLED screen is gorgeous as always.",The person likes this laptops OLED screen,0.5409122705459595,0.45
http://linked.aub.edu.lb/actionrec/Review/5f50ab8f53f3e93fc90c1130e7bdc44b,nice upgrade last pc display bright pc fast wast needed operations,display view photos videos,e7ac027b6c2c3d0fc41a843f06caee20,0,,,,,,,,,It was a nice upgrade from my last PC!  The display is bright and the PC is fast and is just wast I needed for my operations.,The person likes the display of this laptop to view photos and videos.,0.02597120590507984,0.97
http://linked.aub.edu.lb/actionrec/Review/eb0941219af4e13afce8b5d5fd5eae7a,excellent laptop money effiecient cpu good ram screen really awesome viewing video streaming quality awesome screen resolution,watch videos,8b06a8ece2df8464729bb10727d021a0,0,,,,,,,,,Excellent laptop for the money. Effiecient cpu and good ram. Screen is really awesome. Viewing video streaming quality is awesome with screen resolution,The person likes to watch videos on this laptop,0.39880040287971497,0.6
http://linked.aub.edu.lb/actionrec/Review/71c1e5133f9bd27c9f780c6c938493bc,best computer ive ever gotten sound quality amazing think sounds better new macbook pro beautiful oled screen plus great hdr performance,screen watch hdr content,f9eefccc4b3c6755bc361655c317a162,0,,,,,,,,,Best computer I^ve ever gotten. The sound quality is amazing. I think it sounds better than the new MacBook Pro. Has a beautiful OLED screen which is a plus for great hdr performance.,The person likes the screen of this laptop to watch HDR content,0.27680015563964844,0.72
http://linked.aub.edu.lb/actionrec/Review/6ee6a56c48c44f4dc7e1862c51005d53,great reliable use work purposes would buy,using work,f63e055256afeb8ff3fb3b3cc62119a9,0,,,,,,,,,Great and reliable. Use for work purposes. Would buy again,The user likes using this laptop for work ,0.5159629583358765,0.48
http://linked.aub.edu.lb/actionrec/Review/a24750d3a474f2802a7e24f5be059987,great computer color kinda bummed case didnt come oatmeal advertised,like color case advertised,030f7f4712debef7f5987fe6f83d2a42,0,,,,,,,,,great computer and color but kinda bummed the case didn^t come in oatmeal as advertised,The person does not like that the color of the case is not as advertised ,0.6864495277404785,0.31
http://linked.aub.edu.lb/actionrec/Review/873c5d6b57f028aa8541b514135f4520,fantastic speed highresolution screen 13th generation i7 replace 10yearold i7 133inch yoga stolen me,speed,0a51cd617d6651e995b309fb14eb89b6,0,,,,,,,,,Fantastic speed and high-resolution screen. The 13th generation i7 was to replace my 10-year-old i7 13.3-inch YOGA which was stolen from me.,The person likes the speed of this laptop,0.2140505164861679,0.78
http://linked.aub.edu.lb/actionrec/Review/1efce0ebc77c9f6000b1d1b3d3b79e5e,obsessed yoga laptop much lower budget immediately fell love saw lenova computer quality perfect color beautiful even look forward working it its flipped tablet screen looks quite impressive,work,0a947993691b7a8323433cc3fac4ad48,0,,,,,,,,,"Obsessed with my Yoga laptop. I had a much lower budget but immediately fell in love when I saw this Lenova computer. The quality is perfect and the color is beautiful, I even look forward to working on it! When it^s flipped to a tablet the screen looks quite impressive.",The person likes to work on this laptop,0.10228406637907028,0.89
http://linked.aub.edu.lb/actionrec/Review/19e151297b4dc546ce8c214f82ea641e,one best laptop ever had battery life long lasting love 360degree hinge feature useful,360 degree hinge feature,0b4741980cef335fdaf52df8c7d5e56d,0,,,,,,,,,"One of the best laptop I ever had. The battery life is long lasting. I love its 360-degree hinge feature, it is very useful.",The person likes the 360 degree hinge feature of this laptop ,0.3606097102165222,0.63
http://linked.aub.edu.lb/actionrec/Review/d169f24e1d22777ff5531f076f259a45,laptop topnotch sleek elegant design complemented lightningfast performance impressive intel evo platform  core i71360p 16gb memory  512gb ssd configuration oled display truly breathtaking plus 360 flipandfold design incredibly convenient pen works flawlessly its lightweight effortlessly hold two fingers thing wish wider range color options,sleek,20b4e19edcc40e9949ccc66e9af5af81,0,,,,,,,,,"This laptop is top-notch! Its sleek, elegant design is complemented by lightning-fast performance and an impressive Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD configuration. The OLED display is truly breathtaking. Plus, its 360 flip-and-fold design is incredibly convenient, and the pen works flawlessly. It""s so lightweight that you can effortlessly hold it with just two fingers. The only thing I wish for is a wider range of color options!",The person likes how sleek this laptop is,0.46947357058525085,0.53
